"symbol","prot_logfc","prot_padj","gex_logfc","gex_padj","int_pval"
"Cox7b",-0.260464136893219,0.16445169550556,-0.241168721366287,2.69306639980657e-07,0.0270443601546534
"Itgb2",0.00641138299424426,0.967727803944208,0.264010157766762,0.292777357283352,0.93649710252668
"Bckdha",-0.229955879378799,0.000585354927144413,-0.248515447303497,3.31734496164838e-07,3.42640390732241e-07
"Akt1",0.044939722723516,0.27645987915545,0.220859751405561,0.0229345161675407,0.076430064782646
"Bax",0.185659259925092,0.00175637056401991,0.178730822849589,8.4918382611645e-05,3.08483755815561e-06
"Fkbp1a",0.0880808436631533,0.140948078390333,0.178555579410286,3.42918255211251e-06,0.0198663608019275
"Ctnnb1",0.17958496368006,0.00302866393871797,0.119515659597795,3.66386231255043e-08,9.17280525369065e-06
"Apaf1",0.199197105269992,0.00168149139890304,0.231890170161286,0.209122868616306,0.0437323741783128
"Prkaa1",0.0380561820953034,0.387127939175483,0.0116501807363467,0.749425454830675,0.561638512348164
"Fth1",-0.19576909148169,0.0127577479751928,-0.198500587374332,1.14069886673549e-08,0.000162760133398536
"Gnas",-0.0980986975931195,0.068933334004622,0.0735554390239255,0.0207612456647616,0.00475180453699278
"Atp2a2",-0.229930026868544,1.17724243686519e-05,-0.332861526267382,3.11965338796358e-08,1.38589975515629e-10
"Ogt",0.0414905387177349,0.144549544711838,-0.10224314404351,0.0661169476302426,0.0208945708763997
"Ryr2",-0.204927066974285,0.0028611898997413,-0.377301260714116,0.000803767861922172,8.18640764238164e-06
"Ryr1",-0.0984313687155343,0.0421623994114218,0.331415885042424,0.0924508260720552,0.0085471552414054
"Gpx1",0.110478674773479,0.0129828747588563,0.376939749152169,1.10171208352418e-08,0.000168555037004148
"Isca2",-0.0829031453349351,0.124437620640619,-0.144114139648099,2.81212941424385e-05,0.0154847214306986
"Ankrd1",0.853498069561201,2.99593466966646e-05,1.56583516662231,5.15114867546599e-16,8.97562454490947e-10
"Hdac2",0.117362569603277,0.0524526410222247,-0.132047933631366,3.20517262675247e-06,0.00275127955020637
"Ptpn6",0.223539979965107,0.00708550838372073,0.39448928496921,0.00120518116346942,5.02044290557767e-05
"Tgfb1",0.0157295333439507,0.898670582127384,0.388868449894315,3.14209648771126e-08,0.807608815181171
"Lgals3bp",0.138399103317521,0.133531994415344,0.549777601113714,1.61860477977211e-06,0.0178307935325395
"Actr2",0.1299221932846,0.00345447529503826,0.178606863997323,4.35862161773672e-05,1.19333995640297e-05
"Bak1",0.146800356588198,0.0100294642640816,-0.869103859136602,0.198919428361028,0.0395689389794782
"Bgn",0.50446938550704,0.000613147070355785,1.20389445725517,1.37630278104179e-12,3.75949329885882e-07
"Rapgef4",0.0785217078560407,0.13372537676922,-0.0941252852445799,0.0541618093517579,0.0178824763920698
"Actb",0.128079144050083,0.143216839473162,0.466519287995637,9.55342097861461e-07,0.0205110631086815
"Hp",-1.85156569221758,0.00518332596613376,0.748890969642041,0.0151575477044755,0.00022975125241345
"Sod2",-0.300426425484659,0.00112164593007402,-0.305356508713961,3.01767237100425e-09,1.25808959245161e-06
"Rap1a",-0.10123915035248,0.0110735386622737,-0.0953619666834951,0.0153187147609095,0.000234663021926107
"Gna12",-0.234611368911587,1.5271155827188e-05,-0.111754677090181,0.00029252985953051,8.55737187169398e-08
"Npr3",0.144318181028389,0.192341710959944,-0.227898020595627,0.159232263967559,0.0369953337749986
"Hspa14",0.115398339861503,0.200178647943011,0.0704116521517645,0.0728910000055208,0.0400714910922919
"Pdha1",-0.179034179534554,0.000315406732841223,-0.21262066912663,2.39783444431421e-07,9.94814071215748e-08
"Acadm",-0.305280741901509,4.7733462978295e-05,-0.335503893703925,1.89659709936448e-08,2.27848348790026e-09
"Prkg1",0.171489476794864,0.00251533382729613,0.487525271011737,0.098665554303846,0.00973489160608519
"Fap",-0.354290693192013,3.65503571066863e-05,0.546713316116213,9.49434175682896e-08,1.33592860462629e-09
"Mdh2",-0.196766782767575,1.22361629701452e-05,-0.17438308507995,9.47146821331155e-06,1.49723684231952e-10
"Stat3",0.187416977913617,0.000214732825116043,0.279176557810891,6.92896592088889e-07,4.6110186182317e-08
"Ctcf",0.121251320252227,0.160570164400148,-0.2817643228694,0.0318323022375816,0.0257827776954906
"Il10rb",0.111210172429992,0.16926211490188,-0.0488735888774155,0.15633601943796,0.0286496635410572
"Mapk1",0.0528485110102075,0.228321245727796,-0.0787354088594378,0.00735583779925646,0.0521305912506926
"Hspa9",-0.171813291363101,0.000397376508911963,-0.175621591468681,4.39606460705277e-06,1.57908089835059e-07
"Camk2a",-0.272177621400221,0.0088380414532052,-0.358034005704196,7.65548319823009e-08,7.81109767285735e-05
"Slc12a3",-0.218525545675011,0.00513876742482563,-0.964682046290377,0.00111212414843849,2.6406930646449e-05
"Cfl1",0.206689393698813,0.00107332855447402,0.367510551404405,1.02956826185604e-07,1.15203418584929e-06
"Cryab",0.138304398694725,0.0393679081590309,0.155646013646438,4.12894017017903e-05,0.00154983219281789
"Dld",-0.212854255460641,0.000152030775628738,-0.238978270926833,3.20932403889226e-07,2.31133567382757e-08
"Cyb5r3",0.21794504524534,0.00809589464940901,0.386001431337102,6.02632730861448e-08,6.55435101743294e-05
"Cyb5b",-0.202437268751211,0.000166773812830398,-0.0800186451623171,0.022149265420664,0.000490589958675022
"Aldh2",-0.23687048388275,0.000925566402877537,-0.36575794037925,0.00456203209511259,2.08121368368374e-05
"Tnnc1",-0.111643886223902,0.168565460709836,0.200085004558444,4.27074643693912e-05,0.0284143145443193
"Itga5",0.351927402650166,1.16835355416766e-05,0.632494325673815,5.45006377167119e-12,1.3650500275362e-10
"Smad2",-0.110635305569964,0.0678056467244031,0.0778229091024035,0.0463416935588792,0.00459760572771456
"Ezr",-0.192990900484695,0.00757130245763094,0.0373645090003067,0.370636264838787,0.137371240813647
"Prdx2",-0.0854500499368918,0.0197027374580809,-0.0566348356567579,0.0285072233147033,0.000812661781114364
"Foxo1",0.153260346015131,0.189070491905845,-0.0686633625796194,0.113381565120384,0.0357476509095182
"Bsg",-0.161242736590889,0.00282548926861507,-0.208572699270213,1.59664090475476e-08,7.98338960705892e-06
"Ptgis",0.387289455114857,0.00102014948096215,0.645338540978719,4.25610795112029e-05,1.04070496350734e-06
"Snca",-0.143747351800762,0.0391169291796966,-0.393335587300318,0.0534030720365051,0.00285188810293615
"Sdha",-0.211577228193857,0.000392258132624839,-0.284992206046748,8.35864924490774e-08,1.53866442610326e-07
"Alox5ap",0.228706211194872,0.0399233444128995,0.289940466472276,0.00797358710818769,0.00159387342911099
"Ralgds",0.168390810923697,0.155224261975854,0.182887416448379,0.00216765270384192,0.0240945715059486
"Adam10",0.084597658001897,0.0891717861772009,0.157044969595708,0.00330996440965245,0.00795160745003244
"Actn1",0.286493270401927,0.0201646035529466,0.578925572297557,2.62043738011819e-11,0.000406611236447507
"Clic5",0.102091375183047,0.179164249902048,0.417480666709551,7.40281835822005e-07,0.0320998284429635
"Ace",0.44580804351498,0.00743314493569977,0.691001856636054,7.63414183134281e-09,5.52516436351192e-05
"Cav1",-0.181030755179012,0.183312034832736,0.104459965577456,0.0199318296779316,0.0336033021145182
"Anxa1",0.374745571367733,2.15800346741251e-05,0.539771181931712,2.76035476834798e-08,4.6569789653644e-10
"Ecscr",0.161666542036706,0.001447185405387,0.330110807137144,1.86613199064801e-07,2.09434559756514e-06
"Gtpbp8",-0.0111784731315225,0.903400325089421,-0.130104895806138,0.000781672890322659,0.816132147371672
"Hdac1",0.181839413654377,0.000213819072650696,0.189723256925837,1.25115295650889e-06,4.57185958292035e-08
"Anp32e",0.134974529291998,0.102898507647343,0.0389182940138975,0.1255035457184,0.0157511399878905
"Lrg1",-0.145977921821864,0.167015569926573,-0.427826756809842,1.57338937590602e-06,0.027894200597898
"Piezo1",0.169292757781616,4.40372793886696e-05,0.320627273937877,1.21357819032709e-06,1.93928197595574e-09
"Hk1",0.110633451675213,0.00789384737694978,0.188426043878691,0.0034796935650834,6.23128264105769e-05
"Got2",-0.220011428623355,0.00278790408861069,-0.105004588353328,0.00852104902457698,7.26082764792443e-05
"Myd88",0.165411806552733,0.00201652338952774,0.197165487287996,0.000736375230430383,4.06636658051245e-06
"Lcat",-0.104679670538207,0.112200452162226,3.2912972896968,0.000713704980464416,0.012588941465408
"Cox10",-0.0722456084037724,0.12359660750535,-0.147666984153134,0.00046295670600218,0.0152761213868315
"Fdx1",-0.339583857312576,0.00960832493416426,-0.210898814670838,5.83931877031476e-07,9.23199080404827e-05
"Fcgr2b",0.254246912913242,0.00296268824465247,0.314807271594929,0.0044885978188618,2.01475103794909e-05
"Ppif",-0.107300120088844,0.117517522385598,0.0635940558719092,0.100543626336182,0.0138103680676495
"Sirt2",-0.0592615051591885,0.0852292997872339,0.0270161794920247,0.169979789706369,0.0288931289086214
"Mpst",-0.148671931389771,0.00508705274846706,-0.113169812719839,0.0301935539900337,0.00091165070254908
"Emd",-0.0565344449723,0.216363762279434,0.0934758760533472,0.00227113016416116,0.0468132776277114
"Impa2",-0.321835795810493,0.00249096611535835,-0.381694693663764,4.94306051193493e-07,6.20491218786346e-06
"Itgb1",0.10639969058623,0.0587623459028019,0.193448503995148,3.5509210564772e-06,0.00345301329600054
"Pdia3",0.119877321856794,0.120693551854606,0.163604182564915,0.00161701443135591,0.0145669334592805
"Lmna",0.250492097833352,0.0938449147797428,0.317667612573828,3.69122633477238e-12,0.00880686803001719
"Ncf1",0.249920063653807,0.00802577646386722,0.492838113646251,2.8550175056433e-05,6.4413087847965e-05
"Crip2",-0.206495993862685,0.0176733783169241,-0.245302485913048,2.66214814652445e-07,0.000312348301133123
"Kcnj11",-0.212783036158495,0.0064784814987349,-0.07631460067191,0.0337411032099911,0.00113846204582727
"Ddt",-0.146116992314326,0.218005793121188,-0.248034077160093,9.82973824770787e-09,0.0475265258343982
"Hibadh",-0.227294755326326,2.92598747862025e-05,-0.232342204743578,4.8759553405555e-09,8.56140272504248e-10
"Hras",-0.14753006637233,0.000692747721574686,0.0626961969436643,0.0624615571935088,0.00390144612703797
"Tigar",0.0854068838334108,0.152775379049007,-0.0380468999673348,0.225925968618918,0.0510425432963963
"Comp",0.239712187600414,0.121919900405797,1.79507114961149,4.76234097828752e-08,0.0148644621149595
"Itgav",0.279178935610304,0.000261774536958787,0.414564873582055,0.0119768462495235,0.000143444846084725
"Corin",-0.183323709305622,0.00211034862268265,-0.484154083823746,6.44163183075647e-11,4.45357130925856e-06
"Hmox1",0.117078314545019,0.0161039229252663,1.18689268867575,1.56253531845722e-10,0.000259336333582918
"Dlst",-0.219697671903784,0.00148437282320327,-0.195704026618639,1.37640157425729e-05,2.20336267826445e-06
"Plcg2",0.222954685935932,0.00137049406535126,0.562440030170595,2.41775137551844e-11,1.87825398316302e-06
"Bin1",0.313423596194781,0.00109124298849475,0.455625469315308,2.20222705952512e-07,1.19081125993895e-06
"Ptgs1",-0.142104773152283,0.00506033525820723,0.154050491983225,0.0702674078649347,0.00493750860805709
"Orai1",0.0657411835417712,0.162076178956089,0.119368273362799,0.0118999909196566,0.0262686877850062
"Pgk1",-0.0766340477262588,0.0790326940479333,-0.0387156706660827,0.134776576264926,0.0181647255096954
"Hdac6",0.110379427192875,0.0425057970509557,0.273982204039394,9.78233146123825e-11,0.00180674278293703
"Ahsa1",-0.15394784270017,0.0114732694443871,-0.0706568348491198,0.0950014767954517,0.00902528059331675
"Cd63",0.332216117051079,0.000189409245917585,0.495479415093403,1.76976517778123e-06,3.58758624390681e-08
"Pecam1",-0.0556086677394951,0.185858209857883,0.100124286095888,0.0247007090393804,0.0345432741715769
"Thop1",0.0558344158028277,0.0618423107517881,0.0893441075180483,0.00475432746933023,0.00382447139912073
"Chrac1",0.0581309216329693,0.453203098416899,-0.0483547707942378,0.0538337263363923,0.205393048414677
"Jup",0.130657853472794,0.0773244474613709,0.179882776478642,0.000580102630998061,0.00597907017520631
"Nfkb1",0.10951858182575,0.00354885879251495,0.194647753018319,3.87970268487639e-08,1.25943987292107e-05
"Fkbp4",-0.217724640114405,1.77538119243241e-05,-0.335604155969632,1.91602989278881e-09,3.15197837844273e-10
"Rela",0.0649065771053579,0.0868010494685851,0.256804222579701,9.05547567314751e-08,0.00753442218884776
"Oxnad1",-0.273444415218556,0.00323981993401811,-0.339367341405655,0.00089458589206816,1.04964332048611e-05
"Cox15",-0.121633648390535,0.0245573756604853,-0.0771629524066894,0.0667809241847413,0.00445969183496817
"Ctnna1",0.195242085024042,0.00458436656275482,-0.186991363251862,4.49756614883909e-07,2.10164167817044e-05
"Plxnd1",0.20354539358938,0.0850898258044845,0.31400907714762,4.82282369338197e-06,0.00724027845543752
"Keap1",-0.275181440948465,0.000132619484214088,-0.0686846574815343,0.0458966493594673,0.00210650242242589
"Acaca",0.11057409231973,0.0946720964419166,1.12252454868545,0.0626158680520836,0.00896280584470756
"Serping1",-0.11563796592624,0.0155092990813267,0.439881309272317,0.000479529470680566,0.000240538357994041
"Actn4",0.119175239119631,0.0841788047990434,0.41847583116291,5.25574690958517e-06,0.00708607117739545
"Pdcd6ip",0.0818871637904266,0.193646008518195,0.083269977123684,0.000211707558356366,0.0374987766150288
"Prmt5",-0.253064640964968,0.0166925106764313,-0.0348977738071215,0.159515013044099,0.0254450393864591
"Fndc5",0.180189184250949,0.144119113096585,-0.265921426440804,2.31964026818065e-08,0.0207703187597463
"Setd7",0.257893734197818,0.000948635969171258,0.232566298594998,9.19969236939556e-06,8.99910202005492e-07
"Gpsm1",-0.0750051815180584,0.0453293464428935,-0.114790943638179,0.00410185085838208,0.00205474964893986
"Hopx",-0.142655479180451,0.107133532577347,-0.293098381937453,0.000569664881195692,0.0114775938025015
"Aspn",0.522226536806752,0.0106890149571021,0.924647667123374,4.00167195144501e-09,0.000114255040753152
"Aifm1",-0.189471147140765,0.0015094184282537,-0.222206053529903,2.97839504068465e-09,2.27834399155187e-06
"Mcu",-0.200290188751527,0.0446045229709597,-0.0999979821617789,0.00285314670151888,0.00198956346946687
"Apoe",-0.227316343701474,0.00448924187075206,0.219577408676832,0.00695373377475717,4.83544134101986e-05
"Fhl1",1.00106791202979,5.16467400587218e-06,1.21580433459414,2.76258120852894e-11,2.66738575869318e-11
"Postn",0.685351429375849,0.0229050602634882,2.46361182106403,1.20180933897061e-10,0.000524641785674026
"Irak4",0.235505474458908,0.0498996908504584,0.257089735796663,0.000360529632910932,0.00248997914697132
"Plbd1",-0.239580689288164,1.49157184678865e-05,-0.305697424223142,8.28527326534033e-09,2.2247865741325e-10
"Atp1a1",-0.283384221496348,0.00234523063653652,-0.0662322215817119,0.0654616136833657,0.00428522286603021
"Cttn",0.213569104799546,0.00661539980319124,0.369172917591867,3.43877303631944e-11,4.37635145560627e-05
"Gstp1",-0.23996065896058,0.000199003772310887,-0.18815126714923,2.542067955608e-07,3.96025013939632e-08
"Acat1",-0.259767399219491,0.00013647518691936,-0.263362082399407,3.96737222694733e-08,1.86254766446742e-08
"Iqgap1",0.304829553968318,4.76241159029273e-05,0.338462111164297,5.05644782218362e-05,2.55676645784655e-09
"Ptpn1",0.051485135772559,0.149713829396139,0.27085413141677,3.08856772850512e-06,0.0224142307124562
"Slc2a4",-0.205583845025409,0.00427123073850765,-0.187805829128211,5.18876337481764e-05,1.82434120215726e-05
"Dapk3",0.0779219091775687,0.108195449147479,0.122300772333983,0.00298531901342365,0.0117062552162247
"Papss1",-0.0958838318932749,0.125974734523726,0.347445780220189,7.38017198840143e-08,0.0158696337383233
"Tubb2a",0.17269286691841,0.0609237636291753,0.718001959084984,6.77833840786085e-12,0.00371170497474362
"Rab7",-0.0650550845248219,0.083262920182818,-0.0986870665946399,1.221062888277e-05,0.00693271387737032
"Srgn",0.277605390083981,0.0768867845496096,0.191568993898749,0.000232189417187495,0.00591157763837809
"Prkcb",0.14439414178868,0.220270989728241,0.350889592514019,0.0156907298018957,0.0485193089158589
"Ccn2",0.217524159952262,0.0741806219610829,1.62221464645464,1.50040395381628e-14,0.00550276467453309
"Hspb6",0.260174672308956,0.0152733377870048,0.395688223315804,6.64940170559401e-11,0.000233274847155949
"Prkcd",0.39802795540966,0.0707254028072283,0.395955359900282,7.07927494583316e-07,0.0050020826022447
"Prelp",0.171398874395496,0.0645777373701986,0.608399168209756,1.53202379547864e-09,0.00417028416385435
"Dnajb5",0.0588068214993989,0.133582454788628,0.260465666392878,0.00210328258687477,0.0178442722273559
"Syk",0.225936183901972,0.000138655915068811,0.206956478719038,0.000136748000485734,1.92254627835693e-08
"Mapre2",0.0986385100424485,0.0739535591080514,0.259325538211774,6.87078479199174e-11,0.00546912890474805
"Arl8b",-0.253798321406741,0.0645054611961126,-0.0741807663139421,0.00123972036219224,0.00416095452412319
"Tomm20",-0.166893928223061,0.161013251738382,0.123397760447231,0.00217575543814669,0.0259252672353676
"Lias",-0.0432568095339398,0.171040400573719,-0.145211697371746,1.66108673756101e-06,0.0292548186284183
"Efemp2",0.244229801064016,0.0460364276942568,0.63005287118746,2.50270331984378e-06,0.00211935267484853
"Sqstm1",0.1463924750899,0.0815980445112553,0.155653152596946,0.000732345745515403,0.0066582408680608
"Sphk1",0.165710934065263,0.0933914606706544,1.2320076011472,4.522270717629e-10,0.00872196492619839
"Pkn1",0.0999414330745836,0.0035176652505784,0.132642927089678,0.000370647059443366,1.23739688151268e-05
"Map3k7",0.0917075839985984,0.156539626758416,0.0489508340377586,0.0842415650309128,0.0245046547456642
"Map3k5",-0.062466512033108,0.102020828935265,-0.187787453509944,2.45451245561567e-05,0.0104082495366386
"Prkca",0.102906795531958,0.0705761717709841,0.266293164220225,0.0225096288763341,0.00498099602184745
"Mfn1",-0.0785524718471535,0.0727555428224619,-0.188023653831136,9.43688547509399e-08,0.00529336901139109
"Parp9",0.179691500974435,0.00150861117324988,0.572289711541189,0.086612296114144,0.00750168983816417
"Svil",0.111944798983867,0.0160001437749755,0.0826248185994179,0.0141680233321523,0.000256004600819887
"Mpv17",-0.142963807846211,0.0264691638614689,-0.192676952429953,2.8952728980268e-06,0.000700616635525291
"Saraf",-0.190722872569431,0.0934606821228243,-0.0900854333097315,2.96948700538759e-05,0.00873489910286361
"Ctsz",0.334786416477975,0.000440723933195238,0.643345978167234,3.00784682412836e-09,1.94237585291081e-07
"Sh3glb1",-0.0448254617204462,0.211501644707174,-0.0830211010893281,7.77835574084081e-05,0.0447329457138397
"Nppa",0.985206121390807,0.00644372426333172,2.11193661186656,1.65216538131199e-08,4.15215823818499e-05
"Lrp1",0.270904804378691,0.000197418202574346,0.201478677470945,0.0966096113702194,0.00933341700910482
"Sdcbp",-0.224193396625854,0.0129078751356814,0.166457927456204,4.25986121564777e-05,0.000166613240518342
"Mfge8",0.0897177815400241,0.0502352622963336,0.233938804465636,1.77054328683332e-06,0.00252358157798144
"Tnni3",-0.172729131324374,0.0467351897013509,-0.295878538929776,8.60929950991999e-08,0.00218417795642126
"Pfdn1",0.0864179712838826,0.0450075222323943,0.497339880512654,0.0645040572252191,0.00416077339851434
"Dlat",-0.203620403703983,3.40742013294002e-05,-0.319362395294238,7.05932190952435e-11,1.1610511962365e-09
"Myh7",1.51619104196677,6.68454658635259e-07,4.03905708723813,6.26742869883694e-17,4.4683163065118e-13
"Add1",0.213593495662902,0.0176790237824218,0.126948386551586,0.0995208478606339,0.00990439915889944
"Hrc",-0.316350619624874,8.08991325628944e-06,-0.428123413318334,3.57971587490615e-11,6.54466964942875e-11
"Lifr",-0.29321412396343,0.00448961726193033,-0.5662826795987,0.154897320413179,0.023993179871183
"Prkaa2",-0.0498344487598779,0.162014944484456,-0.147887742110697,0.063513086369658,0.0262488422363014
"Ecm1",-0.118030475737246,0.205009675915073,0.342659630519428,0.00338362307569397,0.0420289672188033
"Fis1",-0.0761978950034035,0.212863964965099,-0.0763374927094385,0.00768862504276925,0.0453110675806629
"Cap2",0.0636965150109958,0.0444068822708036,-0.102858819012571,0.0875891637897205,0.00767186161338248
"Osmr",0.31947427215529,0.00026494838652124,0.133802063104317,0.0948086803077824,0.00898868586170329
"Prkar1a",0.149982121259711,0.00118427452412993,0.369621003821903,2.66636056187196e-09,1.40250614850317e-06
"Clcc1",-0.0448842295929879,0.192015766626251,-0.156522960674815,0.00707853775872153,0.0368700546330669
"Col4a2",0.270698632050674,0.00363800778645038,0.671416440061113,1.35412814162046e-09,1.32351006542736e-05
"Opa1",-0.249348945821001,0.00118877978582663,-0.203159756305823,0.036995121156807,0.00136863898940683
"Myh9",0.137546480270156,0.0690654969561363,0.365275773847976,1.8393625482879e-08,0.00477004286979807
"Ptk2b",0.0987346578154877,0.20634218502104,0.224739179636306,0.00579008473451064,0.0425770973192571
"Rarres2",0.0584558642063087,0.175337022204006,0.132389523699964,0.00698057690550941,0.0307430713553681
"Gpd1l",-0.175445867476565,0.000507419290327794,-0.0856999151297607,0.0121176079762977,0.000146836423067234
"P4hb",0.34558263527801,0.000414756892262094,0.258906908323619,8.61195121119787e-09,1.7202327967891e-07
"Pml",0.29687496568231,0.000115726526582465,0.372897864246347,6.66643551119156e-05,1.3392628954842e-08
"Col1a1",0.435195426455117,0.000500391471644594,1.72889880080506,1.74592371361722e-08,2.50391624894642e-07
"Mcur1",-0.135398582364832,0.00972907259952912,-0.118495467662563,4.18481495664843e-05,9.46548536469084e-05
"Ckap4",0.329502040471461,0.00279549616426617,0.592251635394283,1.36768131857798e-09,7.81479880442687e-06
"Mff",-0.0777718193776131,0.0493624808595929,-0.121688669019081,0.00026631737867153,0.00243665451661368
"Col18a1",0.187506320745019,0.196023590993496,0.90188105845108,2.87146981091299e-11,0.0384252482259854
"Dlg1",-0.105240285800782,0.140858534965149,-0.327551415388365,0.0403368448104249,0.0198411268725281
"Mylk",-0.0766132767705692,0.0870658362250443,0.547221704649857,0.0145468006032231,0.00758045983756624
"Msn",0.246218449681304,0.00250158900128194,0.392500572217437,1.59271987574748e-09,6.25794753133478e-06
"Nedd4",0.106876769848213,0.00491444013129917,-0.0713098472054259,0.131533470292466,0.017301053807179
"Mb",-0.254566962368965,0.00286649224768321,-0.353137316246067,0.00145519854936984,8.21677780602794e-06
"Bcar1",0.0888384169118481,0.0557053620677473,0.172861598450614,0.000109346044429648,0.00310308736309882
"Kcnh2",0.119600061116181,0.112791503923695,-0.210526415101354,0.00107276236117214,0.0127219233573689
"Tfam",-0.260584662108734,0.00143994237901423,-0.130249480531528,1.51484739995774e-05,2.07343405488116e-06
"Wasl",0.0938631863469013,0.0258936441061065,0.238970166402681,0.00273255357727868,0.000670480805093704
"Crk",-0.0534308657470071,0.0427840909377763,0.06724639480907,0.0235894139787005,0.00183047843737191
"Flnc",0.338400752943421,0.000121827286939363,0.758610416764119,3.72161199839926e-11,1.48418878430059e-08
"Sparc",0.440989228682032,4.37117625932052e-05,0.938506362454382,1.43818097525528e-09,1.91071818900473e-09
"Tgfbr3",-0.153296051896813,0.023705401790433,-0.290721120827152,1.34789765321379e-05,0.000561946074045864
"Dnaja4",0.171902780189395,0.103512550624607,0.257305517262747,1.92063063119074e-06,0.0107148481368118
"Fbln1",0.303015792248942,0.0343328686016131,0.218161387264828,0.0234706842750921,0.00117874586641563
"Tnnt2",-0.155291462877564,0.17490759239326,-0.180107308548842,2.89616161916081e-07,0.0305926658768068
"Cyth2",0.307313938055131,0.00292068947077864,0.228000814168601,0.00611927501295816,3.74455266842141e-05
"Smurf2",0.12017810801439,0.225302858433775,0.105624833176373,0.0438727643003001,0.0507613780184297
"Parp14",0.165013106966214,0.0344610652848731,0.20745790572157,0.0088923080341906,0.00118756502056829
"Col3a1",0.243957262425738,0.154322681405687,1.60046928328954,7.13421603140346e-08,0.0238154899962412
"Fmnl1",0.152102329269162,0.00121400785343588,0.212238217198086,0.0148834387167117,0.000221516748034113
"Igfbp3",-0.180422788507919,0.000109752654764273,0.359751276354599,0.00114141755301777,1.30283403033707e-06
"Clip1",0.154277095807824,0.0127809713958669,0.197524117337212,0.000372056082029094,0.000163353229821968
"Epha4",-0.189183745707407,0.0139342967393515,-0.359166230919783,0.000140271407653915,0.000194164625620302
"Col1a2",0.688656071619189,0.0002901455738709,1.30059299666298,0.000460087102926577,2.11680142279371e-07
"Tbx20",0.186282480674361,0.0407815849816334,0.614091373215418,0.0021141173564453,0.00166313767361419
"Pdgfrb",0.218468367287219,0.00136938656369125,0.411731908110139,0.009812104294084,9.62773906779816e-05
"Amot",0.260624216313701,0.0964374553039233,0.25059114999648,0.134216840811098,0.0180141603573116
"Fstl1",0.661704129720174,3.83678019985302e-05,1.1288041582676,3.94317882068001e-09,1.47208823019841e-09
"Ecsit",-0.128516202933493,0.00646957783202767,-0.159745626086945,3.09692431898365e-05,4.18554373246639e-05
"Tie1",0.106304794588972,0.0966745253039131,0.0983818051206029,0.0421505886454699,0.00934596384273694
"Cycs",-0.356693631524376,5.46320685101462e-05,-0.349834643114045,1.11306646078428e-08,2.9846629096973e-09
"Ppp1r12a",0.140697361006136,0.0102394488154628,0.171571908240484,0.0156834677265515,0.000245971159929782
"Fbln2",0.369757492134902,0.000211895165076732,0.722892849507972,7.35032201994772e-10,4.48995609828955e-08
